event_id,user_id,session_id,listing_id,event_time,device_type,traffic_source,room_type,city,price,price_log,demand_score,availability_ratio,impression,click,detail_view,save,contact
24546,63568,462722,19348689,2025-03-17 09:55:00,mobile,organic,Entire home/apt,Manhattan,125,4.836281906951478,16.72,0.2520547945205479,1,1,1,0,1
24547,71880,281306,587698,2025-02-17 06:48:00,mobile,organic,Private room,Brooklyn,72,4.290459441148391,49.41,0.9178082191780822,1,1,1,1,1
24548,70853,930208,34369031,2025-03-01 21:42:00,desktop,organic,Entire home/apt,Manhattan,160,5.081404364984463,1.0,0.010958904109589,1,0,0,0,0
24549,35460,465664,20766398,2025-02-17 12:38:00,mobile,organic,Entire home/apt,Manhattan,175,5.170483995038151,0.0,1.0,1,1,1,0,1
24550,16993,493936,25902370,2025-03-11 17:07:00,desktop,organic,Entire home/apt,Brooklyn,550,6.311734809152915,0.0,0.0054794520547945,1,1,1,1,1
24551,59894,546712,17975818,2025-03-07 07:53:00,desktop,direct,Private room,Manhattan,99,4.605170185988092,0.33,0.0,1,0,0,0,0
24552,64741,814713,34863999,2025-01-09 14:34:00,tablet,direct,Private room,Queens,50,3.9318256327243257,113.64,0.6383561643835617,1,1,0,0,0
24553,91435,632300,15156627,2025-03-30 02:24:00,mobile,paid,Private room,Brooklyn,70,4.262679877041316,6.75,0.0,1,1,1,0,0
24554,17005,708516,36311055,2025-01-04 12:16:00,desktop,direct,Entire home/apt,Brooklyn,1749,7.467371066917559,0.0,0.8301369863013699,1,1,1,0,1
24555,83164,677593,31809829,2025-01-23 10:18:00,desktop,paid,Private room,Brooklyn,89,4.499809670330265,0.0,0.0,1,0,0,0,0
24556,36615,406232,15746736,2025-03-28 17:54:00,tablet,organic,Entire home/apt,Brooklyn,136,4.919980925828125,2.4,0.0,1,1,1,1,1
24557,28946,570697,8425657,2025-03-12 11:56:00,mobile,organic,Entire home/apt,Brooklyn,109,4.700480365792417,0.02,0.0,1,0,0,0,0
24558,60412,411368,30956743,2025-03-16 00:27:00,desktop,organic,Entire home/apt,Brooklyn,100,4.61512051684126,0.62,0.0027397260273972,1,0,0,0,0
24559,88004,803877,36000864,2025-02-14 22:22:00,desktop,organic,Entire home/apt,Brooklyn,168,5.1298987149230735,0.0,0.0630136986301369,1,0,0,0,0
24560,71849,279028,8435067,2025-02-10 15:50:00,tablet,email,Private room,Manhattan,99,4.605170185988092,0.02,0.0,1,0,0,0,0
24561,90387,284304,19383561,2025-02-07 02:53:00,mobile,organic,Entire home/apt,Manhattan,190,5.25227342804663,0.04,0.0,1,1,1,1,1
24562,23199,292564,9595863,2025-03-06 14:39:00,mobile,organic,Entire home/apt,Brooklyn,80,4.394449154672439,0.02,0.0,1,0,0,0,0
24563,40901,274648,8553287,2025-01-28 12:22:00,desktop,organic,Entire home/apt,Manhattan,150,5.017279836814924,0.1,0.0,1,1,1,1,1
24564,89975,825094,5806803,2025-01-26 07:32:00,mobile,paid,Private room,Brooklyn,65,4.189654742026425,777.92,0.0301369863013698,1,1,1,1,1
24565,33823,862991,35311495,2025-01-08 03:20:00,mobile,direct,Private room,Manhattan,120,4.795790545596741,1.0,0.9972602739726028,1,1,1,0,0
24566,12334,641490,19702498,2025-01-21 22:02:00,mobile,organic,Entire home/apt,Brooklyn,175,5.170483995038151,2.72,0.0,1,0,0,0,0
24567,58200,605604,12674423,2025-01-01 11:42:00,desktop,email,Private room,Brooklyn,50,3.9318256327243257,0.0,0.0,1,0,0,0,0
24568,76138,281754,26009952,2025-01-14 17:53:00,mobile,direct,Entire home/apt,Brooklyn,103,4.6443908991413725,2.0,0.0,1,1,0,0,0
24569,75196,579601,10444139,2025-03-27 02:16:00,mobile,direct,Private room,Brooklyn,45,3.828641396489095,983.28,0.8876712328767123,1,1,1,1,1
24570,58437,753958,1824808,2025-01-31 05:28:00,desktop,organic,Entire home/apt,Manhattan,195,5.278114659230517,157.04,0.9123287671232876,1,1,0,0,0
24571,25034,336351,34029489,2025-01-08 15:01:00,mobile,organic,Private room,Manhattan,500,6.2166061010848646,0.5,0.0,1,0,0,0,0
24572,40613,811864,1347847,2025-01-04 07:15:00,mobile,organic,Entire home/apt,Brooklyn,225,5.420534999272286,761.3000000000001,0.7095890410958904,1,1,1,1,1
24573,95227,510649,31017171,2025-03-22 01:41:00,desktop,organic,Private room,Brooklyn,80,4.394449154672439,0.0,1.0,1,1,1,0,0
24574,86360,473572,6012187,2025-03-21 12:51:00,mobile,organic,Entire home/apt,Manhattan,150,5.017279836814924,40.04,0.0,1,1,1,1,1
24575,81392,264767,30129493,2025-02-06 15:20:00,desktop,organic,Entire home/apt,Manhattan,240,5.484796933490655,27.72,0.8356164383561644,1,0,0,0,0
24576,22159,787367,852118,2025-03-17 04:26:00,mobile,organic,Entire home/apt,Brooklyn,150,5.017279836814924,21.46,0.6301369863013698,1,1,1,1,0
24577,29685,963752,29205903,2025-03-30 03:13:00,mobile,organic,Private room,Manhattan,78,4.3694478524670215,55.66,0.2493150684931507,1,1,0,0,0
24578,12301,691669,26458835,2025-03-14 12:27:00,mobile,organic,Private room,Manhattan,55,4.02535169073515,0.08,0.0,1,0,0,0,0
24579,33479,738171,20970017,2025-01-02 14:53:00,mobile,organic,Entire home/apt,Brooklyn,85,4.454347296253507,7.04,0.0027397260273972,1,1,1,0,0
24580,66993,357811,30105018,2025-03-02 17:03:00,tablet,organic,Private room,Brooklyn,50,3.9318256327243257,6.510000000000001,0.0,1,0,0,0,0
24581,24073,782435,34465119,2025-02-27 07:03:00,mobile,organic,Entire home/apt,Brooklyn,78,4.3694478524670215,4.0,0.0383561643835616,1,0,0,0,0
24582,13566,293707,9288411,2025-01-03 12:08:00,tablet,paid,Entire home/apt,Manhattan,350,5.860786223465865,0.0,0.0,1,1,1,1,0
24583,32937,851528,30378764,2025-01-11 03:11:00,tablet,organic,Entire home/apt,Manhattan,150,5.017279836814924,31.8,0.0246575342465753,1,1,1,1,0
24584,91094,310089,8367486,2025-01-06 18:05:00,mobile,organic,Private room,Manhattan,99,4.605170185988092,587.4,0.2876712328767123,1,1,0,0,0
24585,61628,326698,5856685,2025-03-16 10:05:00,tablet,organic,Private room,Brooklyn,60,4.110873864173311,5.07,0.0,1,0,0,0,0
24586,75263,918287,33138360,2025-01-24 18:52:00,desktop,direct,Entire home/apt,Brooklyn,95,4.564348191467836,17.5,0.0,1,1,1,1,1
24587,89596,271996,3826908,2025-01-03 20:46:00,mobile,direct,Private room,Queens,79,4.382026634673881,32.37,0.8136986301369863,1,1,1,1,0
24588,71914,590366,35348877,2025-02-21 14:55:00,mobile,direct,Entire home/apt,Manhattan,235,5.4638318050256105,1.0,0.536986301369863,1,0,0,0,0
24589,74075,743754,10427351,2025-03-16 20:51:00,mobile,organic,Entire home/apt,Manhattan,140,4.948759890378168,0.0,0.926027397260274,1,1,1,1,0
24590,17120,623989,1102858,2025-03-26 09:12:00,mobile,organic,Entire home/apt,Brooklyn,105,4.663439094112067,1650.7700000000002,0.7589041095890411,1,1,1,0,0
24591,41636,970279,35615652,2025-03-07 19:40:00,desktop,email,Private room,Brooklyn,41,3.737669618283368,1.0,0.1561643835616438,1,1,1,1,0
24592,28773,575821,9550807,2025-03-10 21:48:00,mobile,organic,Private room,Manhattan,65,4.189654742026425,0.02,0.0,1,0,0,0,0
24593,28214,942017,28144810,2025-01-08 02:23:00,mobile,paid,Entire home/apt,Brooklyn,240,5.484796933490655,0.1,0.0,1,0,0,0,0
24594,95993,716414,34183825,2025-01-27 22:57:00,mobile,organic,Entire home/apt,Manhattan,699,6.551080335043404,0.0,0.9095890410958904,1,1,1,0,1
24595,72508,303331,32634220,2025-02-20 20:34:00,mobile,organic,Private room,Manhattan,80,4.394449154672439,58.24,0.0,1,1,0,0,0
24596,74178,978225,35461527,2025-02-19 18:01:00,desktop,organic,Private room,Brooklyn,48,3.8918202981106265,0.0,0.936986301369863,1,1,1,0,1
24597,31213,165674,23855867,2025-03-29 07:00:00,mobile,paid,Entire home/apt,Manhattan,170,5.14166355650266,19.040000000000003,0.0,1,1,1,1,1
24598,39712,269178,26788956,2025-01-31 07:47:00,mobile,paid,Entire home/apt,Queens,100,4.61512051684126,4.2,0.0,1,1,1,0,0
24599,51555,796817,13839238,2025-02-26 03:25:00,desktop,organic,Private room,Brooklyn,60,4.110873864173311,0.24,0.0,1,1,0,0,0
24600,67534,750056,33112368,2025-01-07 13:30:00,desktop,email,Private room,Bronx,24,3.218875824868201,1.36,0.0,1,0,0,0,0
24601,78998,199352,28952183,2025-02-07 04:12:00,mobile,direct,Private room,Brooklyn,50,3.9318256327243257,4.14,0.0,1,0,0,0,0
24602,74950,993333,2010971,2025-03-30 12:50:00,mobile,organic,Entire home/apt,Manhattan,150,5.017279836814924,0.4,0.0,1,1,1,1,0
24603,25856,760731,14141622,2025-01-15 10:59:00,mobile,direct,Entire home/apt,Queens,71,4.276666119016055,672.6999999999999,0.473972602739726,1,1,1,1,0
24604,65070,249206,21964596,2025-03-02 02:32:00,mobile,direct,Entire home/apt,Brooklyn,60,4.110873864173311,22.6,0.0164383561643835,1,1,1,1,1
24605,87917,602205,8439030,2025-03-04 17:44:00,mobile,paid,Private room,Manhattan,85,4.454347296253507,0.08,0.0,1,0,0,0,0
24606,68462,422212,21943938,2025-03-19 00:36:00,desktop,organic,Entire home/apt,Brooklyn,115,4.7535901911063645,2.66,0.0136986301369863,1,1,1,0,1
24607,30151,827945,11529467,2025-03-13 20:38:00,mobile,direct,Entire home/apt,Brooklyn,133,4.897839799950911,0.0,0.0,1,1,1,1,0
24608,93025,543984,32466401,2025-01-04 20:39:00,desktop,paid,Entire home/apt,Manhattan,172,5.153291594497779,1.5,0.926027397260274,1,1,1,1,0
24609,78391,913875,18734427,2025-01-22 23:24:00,tablet,organic,Private room,Bronx,65,4.189654742026425,0.0,0.0,1,1,0,0,0
24610,82039,469740,363320,2025-03-08 07:13:00,desktop,organic,Private room,Manhattan,175,5.170483995038151,0.54,0.0273972602739726,1,1,1,1,0
24611,89860,685027,15860528,2025-03-24 22:20:00,desktop,paid,Entire home/apt,Queens,159,5.075173815233827,24.25,0.8191780821917808,1,1,1,0,0
24612,94079,182399,6130145,2025-02-14 01:44:00,desktop,email,Private room,Queens,78,4.3694478524670215,251.99,0.7808219178082192,1,1,1,1,1
24613,24129,325563,19063118,2025-01-01 22:00:00,mobile,direct,Private room,Queens,50,3.9318256327243257,439.9,0.0,1,1,1,1,0
24614,56998,680765,10829701,2025-01-23 20:17:00,desktop,direct,Private room,Brooklyn,65,4.189654742026425,0.1,0.0,1,0,0,0,0
24615,30530,560461,8759876,2025-01-16 07:01:00,desktop,direct,Entire home/apt,Manhattan,140,4.948759890378168,0.75,0.0,1,1,1,0,0
24616,35381,488263,20134453,2025-02-21 08:35:00,mobile,organic,Entire home/apt,Manhattan,120,4.795790545596741,91.43,0.010958904109589,1,1,1,0,1
24617,81560,320308,13166383,2025-01-03 23:22:00,desktop,email,Entire home/apt,Manhattan,278,5.631211781821365,0.0,0.958904109589041,1,1,1,0,0
24618,52760,573730,7933400,2025-01-04 16:32:00,desktop,organic,Private room,Queens,89,4.499809670330265,0.0,0.9972602739726028,1,1,1,0,0
24619,28291,269296,806040,2025-02-20 16:30:00,desktop,organic,Private room,Queens,45,3.828641396489095,196.25,0.5698630136986301,1,1,1,1,1
24620,89128,488558,21063162,2025-02-06 20:42:00,mobile,organic,Entire home/apt,Manhattan,180,5.198497031265826,0.42,0.0,1,1,1,0,1
24621,43904,804964,33996365,2025-01-13 08:12:00,desktop,direct,Private room,Manhattan,59,4.0943445622221,6.96,0.0273972602739726,1,1,1,1,1
24622,30515,377767,17109623,2025-01-08 21:24:00,mobile,paid,Private room,Manhattan,125,4.836281906951478,311.6,0.2356164383561644,1,0,0,0,0
24623,10622,874536,1073780,2025-02-20 12:29:00,mobile,organic,Entire home/apt,Brooklyn,149,5.010635294096256,6.48,0.726027397260274,1,1,1,0,1
24624,17245,847385,1026565,2025-01-31 06:19:00,mobile,organic,Entire home/apt,Brooklyn,125,4.836281906951478,29.700000000000003,0.0,1,0,0,0,0
24625,97579,560121,6334808,2025-01-24 20:29:00,mobile,organic,Private room,Manhattan,170,5.14166355650266,0.0,0.0,1,0,0,0,0
24626,90831,208929,20171599,2025-01-21 02:26:00,desktop,paid,Entire home/apt,Bronx,72,4.290459441148391,53.2,0.3534246575342465,1,0,0,0,0
24627,73532,204612,10881164,2025-01-16 02:40:00,mobile,organic,Entire home/apt,Brooklyn,350,5.860786223465865,0.05,0.2356164383561644,1,0,0,0,0
24628,74439,228509,16465690,2025-03-27 20:14:00,desktop,direct,Private room,Manhattan,90,4.51085950651685,2.08,0.0,1,1,1,0,0
24629,48191,427139,28334679,2025-01-15 05:37:00,mobile,organic,Entire home/apt,Queens,125,4.836281906951478,1.68,0.0,1,1,1,0,1
24630,76951,985266,8503064,2025-01-22 05:58:00,mobile,organic,Private room,Brooklyn,90,4.51085950651685,0.02,0.0,1,1,0,0,0
24631,93982,598458,32382542,2025-02-06 21:04:00,mobile,direct,Private room,Brooklyn,35,3.58351893845611,10.29,1.0,1,0,0,0,0
24632,14158,552503,20421016,2025-02-24 07:59:00,desktop,email,Entire home/apt,Brooklyn,70,4.262679877041316,7.409999999999999,0.0,1,1,0,0,0
24633,34122,602209,12358120,2025-03-06 03:46:00,desktop,paid,Entire home/apt,Manhattan,249,5.521460917862246,2.0700000000000003,0.0,1,1,1,0,0
24634,68882,204961,4500794,2025-03-16 19:43:00,mobile,paid,Private room,Manhattan,75,4.330733340286331,1.8,0.0,1,0,0,0,0
24635,76660,673844,5233345,2025-01-19 16:58:00,mobile,organic,Private room,Queens,90,4.51085950651685,14.85,1.0,1,0,0,0,0
24636,68238,420009,1900780,2025-03-28 19:12:00,desktop,paid,Entire home/apt,Manhattan,249,5.521460917862246,16.12,0.7698630136986301,1,1,1,1,1
24637,97208,555609,20279672,2025-02-27 13:52:00,desktop,organic,Private room,Brooklyn,70,4.262679877041316,0.4,0.0,1,1,1,1,0
24638,68899,919817,23803836,2025-03-10 19:23:00,mobile,email,Entire home/apt,Brooklyn,30,3.4339872044851463,0.0,0.0,1,1,1,1,0
24639,28834,380592,24247380,2025-03-06 02:52:00,mobile,organic,Private room,Brooklyn,45,3.828641396489095,0.0,0.0,1,1,1,0,1
24640,16490,505707,21177156,2025-01-22 01:59:00,mobile,organic,Entire home/apt,Manhattan,181,5.204006687076795,4.699999999999999,0.0,1,1,1,0,1
24641,51746,115366,7018619,2025-03-07 17:25:00,tablet,paid,Private room,Manhattan,52,3.970291913552122,0.03,0.0,1,1,1,1,0
24642,19167,306536,36312602,2025-03-18 14:59:00,desktop,organic,Entire home/apt,Brooklyn,100,4.61512051684126,0.0,0.0301369863013698,1,0,0,0,0
24643,80465,523469,13752815,2025-02-12 00:14:00,desktop,direct,Private room,Queens,69,4.248495242049359,71.39999999999999,0.4164383561643835,1,0,0,0,0
24644,79824,283985,17299611,2025-02-02 20:47:00,mobile,email,Private room,Manhattan,150,5.017279836814924,268.83,0.1068493150684931,1,1,1,1,1
24645,29330,158878,29851718,2025-01-26 01:59:00,mobile,organic,Entire home/apt,Manhattan,650,6.478509642208569,0.0,0.2410958904109589,1,1,1,0,0
24646,85927,678319,1813681,2025-03-23 01:58:00,mobile,organic,Entire home/apt,Brooklyn,115,4.7535901911063645,0.1,0.0,1,0,0,0,0
24647,38453,134560,34371018,2025-03-19 00:56:00,desktop,direct,Entire home/apt,Brooklyn,100,4.61512051684126,5.19,0.3287671232876712,1,1,1,1,1
24648,24263,128296,6594861,2025-01-23 16:48:00,tablet,paid,Entire home/apt,Brooklyn,275,5.62040086571715,3.0,0.1917808219178082,1,0,0,0,0
24649,37855,351916,20203433,2025-01-10 00:57:00,mobile,paid,Entire home/apt,Brooklyn,196,5.2832037287379885,381.3,0.421917808219178,1,1,1,0,1
24650,94956,298844,35876147,2025-01-05 11:00:00,mobile,paid,Entire home/apt,Brooklyn,67,4.219507705176107,1.0,0.1315068493150684,1,1,1,1,1
24651,46843,500815,13279036,2025-02-16 17:09:00,mobile,organic,Private room,Brooklyn,50,3.9318256327243257,0.1,0.0,1,1,1,0,1
24652,99644,941871,23431200,2025-01-11 01:25:00,desktop,paid,Entire home/apt,Queens,90,4.51085950651685,0.0,0.0,1,1,1,0,0
24653,79203,296321,11675817,2025-02-05 23:53:00,mobile,email,Entire home/apt,Manhattan,120,4.795790545596741,0.03,0.0,1,0,0,0,0
24654,89278,877640,11356941,2025-01-25 06:04:00,tablet,organic,Entire home/apt,Brooklyn,349,5.857933154483459,44.940000000000005,0.9232876712328768,1,1,1,0,1
24655,84332,110525,4605455,2025-02-18 03:50:00,desktop,paid,Private room,Manhattan,120,4.795790545596741,0.0,0.0,1,0,0,0,0
24656,28920,871788,7805443,2025-02-09 15:00:00,mobile,organic,Private room,Manhattan,92,4.532599493153256,0.02,0.0,1,0,0,0,0
24657,11232,387047,34773903,2025-01-31 08:42:00,tablet,paid,Private room,Brooklyn,56,4.04305126783455,15.3,0.0027397260273972,1,0,0,0,0
24658,87515,854358,35447651,2025-03-05 20:20:00,mobile,organic,Entire home/apt,Manhattan,450,6.111467339502679,64.0,0.1808219178082191,1,0,0,0,0
24659,34311,181418,19886609,2025-03-23 06:21:00,tablet,organic,Private room,Bronx,45,3.828641396489095,22.08,0.147945205479452,1,1,1,1,1
24660,97944,922128,25497712,2025-01-09 00:30:00,mobile,paid,Private room,Manhattan,94,4.553876891600541,0.0,0.5068493150684932,1,0,0,0,0
24661,85489,569427,17261922,2025-01-09 00:32:00,mobile,direct,Entire home/apt,Queens,275,5.62040086571715,37.51,0.7753424657534247,1,1,1,1,1
24662,94815,465534,22499728,2025-02-01 21:32:00,mobile,email,Entire home/apt,Manhattan,100,4.61512051684126,0.0,0.0602739726027397,1,0,0,0,0
24663,40767,375946,14055238,2025-02-12 17:15:00,mobile,organic,Entire home/apt,Brooklyn,240,5.484796933490655,581.76,0.5945205479452055,1,1,0,0,0
24664,66565,206826,17684067,2025-02-25 00:58:00,desktop,direct,Private room,Brooklyn,60,4.110873864173311,0.0,0.4794520547945205,1,0,0,0,0
24665,98094,817871,9808151,2025-03-11 20:41:00,mobile,direct,Entire home/apt,Manhattan,112,4.727387818712341,0.03,0.0,1,1,1,1,1
24666,71110,780710,19910558,2025-02-25 12:29:00,mobile,organic,Entire home/apt,Brooklyn,83,4.430816798843313,0.0,0.0,1,0,0,0,0
24667,30954,516693,35156906,2025-01-02 22:54:00,tablet,direct,Private room,Brooklyn,42,3.7612001156935615,0.0,0.0,1,0,0,0,0
24668,69868,682912,25864717,2025-03-13 17:24:00,mobile,organic,Entire home/apt,Manhattan,200,5.303304908059076,0.0,0.9917808219178084,1,1,1,1,0
24669,17424,457462,16441625,2025-02-06 04:16:00,mobile,direct,Entire home/apt,Brooklyn,150,5.017279836814924,30.3,0.0,1,0,0,0,0
24670,81898,297663,29255502,2025-02-03 19:43:00,mobile,organic,Private room,Brooklyn,120,4.795790545596741,0.0,0.7671232876712328,1,0,0,0,0
24671,98308,716765,32683422,2025-01-21 14:49:00,mobile,direct,Private room,Manhattan,379,5.940171252720432,45.5,0.9671232876712328,1,1,1,1,1
24672,25839,127790,21867029,2025-01-14 14:04:00,mobile,organic,Entire home/apt,Manhattan,450,6.111467339502679,0.0,0.6273972602739726,1,0,0,0,0
24673,80074,774769,702440,2025-02-02 10:25:00,mobile,organic,Entire home/apt,Brooklyn,150,5.017279836814924,74.48,0.7287671232876712,1,0,0,0,0
24674,56730,305915,23145289,2025-02-16 20:00:00,mobile,paid,Entire home/apt,Brooklyn,175,5.170483995038151,0.0,0.0,1,1,0,0,0
24675,16644,366428,5918356,2025-03-25 01:43:00,mobile,direct,Entire home/apt,Manhattan,125,4.836281906951478,0.32,0.0,1,0,0,0,0
24676,33778,125420,3811639,2025-03-24 00:07:00,mobile,organic,Entire home/apt,Brooklyn,150,5.017279836814924,694.26,0.8438356164383561,1,1,0,0,0
24677,41488,794711,11584340,2025-01-13 05:59:00,desktop,paid,Entire home/apt,Manhattan,110,4.709530201312334,0.0,0.0,1,0,0,0,0
24678,14350,421569,26954,2025-02-03 18:04:00,mobile,paid,Entire home/apt,Manhattan,199,5.298317366548036,14.44,0.7123287671232876,1,1,1,0,1
24679,10069,165171,28941589,2025-03-17 18:01:00,desktop,organic,Entire home/apt,Bronx,80,4.394449154672439,0.0,0.0,1,1,1,0,0
24680,41174,919317,22324649,2025-03-08 17:29:00,mobile,organic,Private room,Brooklyn,100,4.61512051684126,0.0,0.2438356164383561,1,1,0,0,0
24681,35153,769719,21496794,2025-02-08 21:04:00,mobile,email,Private room,Brooklyn,80,4.394449154672439,44.82,0.0,1,0,0,0,0
24682,17169,309674,23378815,2025-03-27 07:15:00,mobile,paid,Entire home/apt,Brooklyn,225,5.420534999272286,73.92,0.1534246575342465,1,1,1,1,1
24683,79620,408978,30547975,2025-03-21 22:35:00,mobile,organic,Entire home/apt,Brooklyn,125,4.836281906951478,137.7,0.6657534246575343,1,1,1,1,0
24684,23068,897659,19981584,2025-03-12 01:46:00,tablet,organic,Private room,Brooklyn,57,4.060443010546419,0.68,0.0,1,1,0,0,0
24685,23138,474485,24758664,2025-02-21 05:36:00,desktop,organic,Entire home/apt,Brooklyn,105,4.663439094112067,72.53999999999999,0.9671232876712328,1,1,1,1,0
24686,83856,883773,19784119,2025-01-01 02:59:00,tablet,organic,Entire home/apt,Manhattan,100,4.61512051684126,31.05,0.0027397260273972,1,1,0,0,0
24687,11506,421535,2318126,2025-02-24 06:30:00,mobile,organic,Private room,Manhattan,60,4.110873864173311,1.98,1.0,1,0,0,0,0
24688,22280,179568,28893365,2025-02-07 10:39:00,desktop,organic,Private room,Manhattan,85,4.454347296253507,47.67,0.1123287671232876,1,1,0,0,0
24689,40865,224117,7383380,2025-01-30 14:01:00,mobile,direct,Private room,Brooklyn,45,3.828641396489095,4.9,0.0,1,1,0,0,0
24690,24111,683808,22166650,2025-02-21 01:26:00,desktop,organic,Private room,Brooklyn,60,4.110873864173311,0.0,0.473972602739726,1,0,0,0,0
24691,45935,402712,8595191,2025-02-12 17:52:00,desktop,organic,Entire home/apt,Manhattan,500,6.2166061010848646,0.0,0.0,1,0,0,0,0
24692,94468,468851,30354041,2025-01-10 10:01:00,mobile,direct,Private room,Queens,34,3.555348061489413,1.0,0.7479452054794521,1,0,0,0,0
24693,77015,295012,18043457,2025-02-04 12:01:00,mobile,organic,Private room,Manhattan,120,4.795790545596741,0.04,0.0,1,0,0,0,0
24694,15523,684812,26996347,2025-01-31 15:54:00,desktop,organic,Entire home/apt,Brooklyn,149,5.010635294096256,50.64,0.3972602739726027,1,1,1,1,1
24695,92139,560352,36267904,2025-01-27 23:49:00,tablet,direct,Private room,Brooklyn,77,4.356708826689592,0.0,0.4602739726027397,1,1,0,0,0
24696,84452,212043,5659180,2025-02-18 07:22:00,mobile,organic,Entire home/apt,Brooklyn,99,4.605170185988092,26.6,0.0410958904109589,1,1,0,0,0
24697,63349,914143,21972403,2025-02-08 05:48:00,mobile,paid,Private room,Brooklyn,50,3.9318256327243257,0.15,1.0,1,0,0,0,0
24698,16917,916136,14527923,2025-02-25 05:19:00,mobile,paid,Private room,Manhattan,79,4.382026634673881,22.4,0.0,1,0,0,0,0
24699,77585,960191,35344056,2025-03-13 05:41:00,mobile,direct,Entire home/apt,Queens,225,5.420534999272286,21.45,0.9232876712328768,1,1,1,0,1
24700,46553,613845,34964342,2025-02-01 15:12:00,mobile,direct,Entire home/apt,Queens,200,5.303304908059076,1.0,0.0246575342465753,1,0,0,0,0
24701,83193,750364,19181504,2025-02-28 17:23:00,desktop,paid,Entire home/apt,Manhattan,120,4.795790545596741,0.36,0.0,1,0,0,0,0
24702,51730,605113,34337153,2025-02-15 08:30:00,tablet,paid,Private room,Brooklyn,49,3.912023005428146,0.75,0.4328767123287671,1,0,0,0,0
24703,72273,596236,21771395,2025-03-06 11:22:00,mobile,organic,Private room,Queens,50,3.9318256327243257,0.8,0.2602739726027397,1,0,0,0,0
24704,30679,389961,30348944,2025-02-21 16:08:00,mobile,organic,Entire home/apt,Manhattan,200,5.303304908059076,2.94,0.0,1,1,1,0,0
24705,30505,985637,14218548,2025-01-27 05:27:00,mobile,direct,Private room,Manhattan,100,4.61512051684126,0.03,0.0,1,0,0,0,0
24706,52977,481172,34870577,2025-02-08 23:06:00,desktop,organic,Shared room,Staten Island,13,2.6390573296152584,49.59,0.021917808219178,1,1,1,1,0
24707,71541,204309,34439328,2025-03-23 18:11:00,mobile,organic,Entire home/apt,Brooklyn,85,4.454347296253507,0.0,0.2383561643835616,1,1,1,0,0
24708,66967,192415,8222951,2025-03-12 08:18:00,mobile,paid,Entire home/apt,Brooklyn,75,4.330733340286331,22.26,0.0,1,0,0,0,0
24709,23642,669117,22361885,2025-02-18 10:47:00,mobile,organic,Private room,Manhattan,65,4.189654742026425,0.05,0.0,1,0,0,0,0
24710,73859,350599,13389177,2025-03-02 21:16:00,mobile,email,Entire home/apt,Manhattan,200,5.303304908059076,0.0,0.9972602739726028,1,1,1,0,0
24711,67540,126726,11675341,2025-01-06 08:08:00,mobile,email,Entire home/apt,Queens,120,4.795790545596741,0.4,0.0,1,1,1,0,1
24712,93915,242296,35599237,2025-03-24 04:29:00,mobile,organic,Entire home/apt,Brooklyn,100,4.61512051684126,0.0,0.6438356164383562,1,1,1,1,0
24713,43782,161976,8012334,2025-03-02 17:49:00,mobile,organic,Entire home/apt,Manhattan,250,5.525452939131784,0.21,0.0,1,1,1,1,1
24714,95021,116024,33241012,2025-03-24 20:48:00,mobile,direct,Entire home/apt,Manhattan,310,5.739792912179234,0.0,0.0,1,1,1,0,1
24715,92842,463792,14068646,2025-03-10 11:37:00,mobile,paid,Entire home/apt,Manhattan,200,5.303304908059076,1.6800000000000002,0.2630136986301369,1,1,0,0,0
24716,18212,667915,22751525,2025-03-25 23:10:00,mobile,organic,Shared room,Manhattan,85,4.454347296253507,0.11,0.2465753424657534,1,0,0,0,0
24717,27448,841402,16496715,2025-03-01 04:13:00,desktop,organic,Private room,Manhattan,50,3.9318256327243257,0.0,0.0,1,0,0,0,0
24718,97931,551210,13603093,2025-01-18 07:25:00,mobile,organic,Private room,Brooklyn,72,4.290459441148391,17.0,0.9123287671232876,1,0,0,0,0
24719,28283,309029,27227840,2025-01-11 19:51:00,mobile,direct,Entire home/apt,Manhattan,110,4.709530201312334,156.66,0.021917808219178,1,1,1,1,0
24720,60118,175342,35100775,2025-03-15 21:18:00,mobile,organic,Entire home/apt,Manhattan,425,6.054439346269371,9.0,0.147945205479452,1,1,1,1,1
24721,35089,622532,9934510,2025-03-14 11:48:00,mobile,organic,Private room,Brooklyn,40,3.713572066704308,0.0,0.0,1,0,0,0,0
24722,46342,279567,35182164,2025-03-24 13:06:00,desktop,organic,Private room,Brooklyn,51,3.951243718581428,1.0,0.0,1,0,0,0,0
24723,10040,129399,35005670,2025-02-09 07:43:00,mobile,organic,Entire home/apt,Manhattan,184,5.220355825078324,0.0,0.9178082191780822,1,1,1,1,1
24724,49749,170346,10967026,2025-01-10 03:21:00,mobile,direct,Private room,Manhattan,50,3.9318256327243257,274.99,0.5726027397260274,1,1,1,1,1
24725,59414,413449,29522531,2025-02-11 16:42:00,desktop,organic,Private room,Brooklyn,31,3.4657359027997265,24.08,0.5753424657534246,1,0,0,0,0
24726,74172,528999,17543074,2025-01-17 23:27:00,mobile,direct,Entire home/apt,Manhattan,275,5.62040086571715,47.55,0.5671232876712329,1,1,0,0,0
24727,51992,651799,7575626,2025-01-15 13:24:00,tablet,paid,Private room,Manhattan,119,4.787491742782046,0.0,0.0,1,1,1,0,1
