session_id,variant,click,detail_view,save,contact
599226,control,1,1,1,0
583875,treatment,1,1,0,0
482952,control,1,1,0,0
908338,treatment,1,1,0,0
733102,control,1,1,1,0
241381,treatment,1,1,0,0
413571,treatment,0,0,0,0
385764,control,1,1,0,1
623828,control,0,0,0,0
999308,control,1,1,0,0
928929,control,0,0,0,0
568074,control,0,0,0,0
860977,treatment,0,0,0,0
971583,control,1,1,0,0
719758,control,1,1,0,0
575504,treatment,0,0,0,0
967453,treatment,1,1,0,0
512828,control,1,0,0,0
167027,treatment,1,1,0,0
734322,treatment,1,1,0,0
582163,treatment,0,0,0,0
528746,control,1,1,0,0
144347,control,1,1,0,0
547102,treatment,1,1,0,0
141755,treatment,1,0,0,0
815093,treatment,0,0,0,0
413498,control,1,1,0,0
721520,treatment,0,0,0,0
725799,treatment,1,1,1,0
233575,control,1,1,0,0
924982,control,1,1,1,0
351935,treatment,0,0,0,0
449198,treatment,0,0,0,0
970234,control,0,0,0,0
175130,treatment,0,0,0,0
331363,treatment,0,0,0,0
540743,treatment,1,1,0,1
780031,treatment,1,1,0,0
984024,treatment,0,0,0,0
281038,control,1,1,0,0
781077,control,1,1,0,0
741545,treatment,1,1,0,0
245335,control,1,1,0,1
652052,treatment,0,0,0,0
750587,treatment,1,1,1,0
435027,control,0,0,0,0
898943,treatment,1,1,0,0
875391,treatment,1,1,0,0
831383,control,1,1,1,1
107421,control,0,0,0,0
115678,treatment,1,1,0,1
169554,control,0,0,0,0
200165,treatment,0,0,0,0
952616,control,0,0,0,0
803325,control,1,1,0,0
397511,control,1,1,0,0
727471,treatment,1,0,0,0
380315,treatment,1,1,1,0
722729,control,0,0,0,0
999997,control,0,0,0,0
724648,treatment,1,1,0,0
560583,control,1,0,0,0
354520,control,1,1,0,0
327629,control,1,0,0,0
186646,control,1,0,0,0
236966,treatment,1,1,0,0
567827,control,1,1,0,0
252063,control,0,0,0,0
243279,treatment,1,1,1,0
107678,treatment,1,0,0,0
874518,treatment,1,1,0,0
675335,treatment,0,0,0,0
386923,treatment,0,0,0,0
248112,treatment,0,0,0,0
541966,treatment,0,0,0,0
906278,treatment,0,0,0,0
512726,treatment,1,1,0,0
196402,control,1,0,0,0
496240,treatment,1,1,1,0
931007,treatment,0,0,0,0
639734,treatment,1,1,0,0
333119,control,1,1,0,0
881209,control,0,0,0,0
116455,control,0,0,0,0
171189,treatment,1,1,1,0
543117,control,1,0,0,0
199256,control,1,1,0,0
827175,control,0,0,0,0
792740,control,0,0,0,0
621227,treatment,1,0,0,0
726714,treatment,0,0,0,0
120563,control,1,0,0,0
892458,treatment,0,0,0,0
258243,control,1,0,0,0
301779,control,1,0,0,0
198377,treatment,1,1,0,0
342153,treatment,0,0,0,0
898150,treatment,1,0,0,0
930711,control,0,0,0,0
577195,treatment,1,1,1,1
931030,control,0,0,0,0
863215,control,1,1,0,0
150429,control,1,0,0,0
481530,treatment,1,0,0,0
786751,control,0,0,0,0
518793,control,1,1,0,0
162271,treatment,1,1,0,0
740103,control,1,1,0,0
821498,control,0,0,0,0
319450,control,1,1,0,0
784824,control,1,1,0,0
699911,treatment,0,0,0,0
816867,treatment,0,0,0,0
248980,control,1,1,0,0
265006,control,0,0,0,0
806444,treatment,0,0,0,0
109952,treatment,1,1,0,0
300900,treatment,0,0,0,0
654693,control,0,0,0,0
164684,control,1,0,0,0
715064,treatment,0,0,0,0
472376,treatment,1,0,0,0
147625,control,0,0,0,0
188253,control,1,1,0,1
423595,control,1,1,0,0
330338,control,1,1,0,1
305852,treatment,1,1,0,0
404092,treatment,0,0,0,0
270538,control,1,1,0,0
968439,control,1,1,1,0
907767,treatment,0,0,0,0
239736,control,1,1,0,0
276238,treatment,1,1,0,0
114192,treatment,1,1,0,1
938052,treatment,0,0,0,0
614116,treatment,1,1,0,0
612778,treatment,0,0,0,0
939079,treatment,1,1,0,0
566794,control,0,0,0,0
984982,treatment,1,1,0,0
102878,control,1,1,0,1
224949,control,1,1,0,0
106131,control,1,0,0,0
464942,treatment,1,1,0,0
644648,control,1,1,0,0
683153,treatment,0,0,0,0
165861,treatment,0,0,0,0
223481,control,1,0,0,0
342015,treatment,1,0,0,0
559562,treatment,1,0,0,0
763955,treatment,1,1,0,0
565532,control,1,1,0,0
384514,treatment,1,1,0,0
318538,treatment,1,1,0,0
565597,control,1,0,0,0
638946,control,1,1,0,1
448753,control,0,0,0,0
216962,treatment,1,1,1,1
642899,control,0,0,0,0
132611,control,0,0,0,0
982141,treatment,1,1,0,0
140857,control,1,1,0,0
959101,treatment,1,1,1,0
232510,control,0,0,0,0
391766,treatment,0,0,0,0
700899,control,1,1,0,0
988120,treatment,0,0,0,0
985399,treatment,0,0,0,0
357840,treatment,0,0,0,0
657788,treatment,1,0,0,0
100805,control,0,0,0,0
815811,control,1,0,0,0
612121,control,0,0,0,0
943957,treatment,1,1,0,0
206376,treatment,1,0,0,0
310345,control,0,0,0,0
906495,treatment,1,1,0,1
398980,treatment,1,1,0,0
422663,control,1,1,0,0
504561,treatment,1,1,1,0
937287,control,1,1,0,0
780273,treatment,1,1,0,0
417542,control,1,0,0,0
537511,control,1,1,0,0
702342,control,1,1,0,0
465749,treatment,0,0,0,0
680210,treatment,1,1,0,0
489898,control,0,0,0,0
598538,treatment,1,0,0,0
889730,treatment,1,1,0,0
706935,treatment,0,0,0,0
930412,control,0,0,0,0
432638,control,1,1,0,0
381465,treatment,0,0,0,0
923223,control,1,1,1,0
785566,control,1,1,0,0
151165,control,0,0,0,0
996924,control,1,1,0,0
167369,control,0,0,0,0
476581,treatment,1,0,0,0
145058,control,1,0,0,0
177129,control,1,0,0,0
816641,treatment,1,1,0,0
687072,treatment,1,0,0,0
682539,treatment,1,1,1,0
662723,treatment,1,1,0,1
113495,control,1,1,0,0
798547,control,0,0,0,0
554780,treatment,1,0,0,0
261439,treatment,1,1,0,0
113751,treatment,1,1,1,0
443434,control,1,1,0,0
933920,control,1,1,0,0
765596,control,1,1,0,0
471333,treatment,0,0,0,0
298618,control,0,0,0,0
980462,control,1,1,0,1
610153,control,0,0,0,0
567607,control,1,1,1,0
534503,control,1,0,0,0
453104,control,1,1,0,0
868407,treatment,0,0,0,0
964844,control,0,0,0,0
829352,treatment,0,0,0,0
248922,control,1,1,1,0
599965,control,1,1,0,0
699109,treatment,1,0,0,0
751228,control,1,0,0,0
979957,treatment,1,1,0,0
887668,treatment,1,1,0,0
732592,treatment,1,1,0,0
945785,control,0,0,0,0
216721,control,1,1,0,0
188600,treatment,0,0,0,0
950799,control,1,1,0,0
387269,control,0,0,0,0
165282,treatment,1,0,0,0
461666,control,1,1,0,0
847789,control,1,1,0,1
879753,control,1,0,0,0
735657,treatment,0,0,0,0
852705,treatment,0,0,0,0
628582,treatment,1,1,1,1
216877,control,1,1,0,0
977808,treatment,1,1,0,0
482160,control,1,1,0,0
389917,control,0,0,0,0
322473,treatment,1,1,0,0
739330,control,1,1,0,0
709072,control,0,0,0,0
949900,treatment,0,0,0,0
419450,treatment,1,1,0,0
751197,treatment,0,0,0,0
692047,treatment,1,0,0,0
161826,treatment,1,1,1,0
742094,control,0,0,0,0
344283,treatment,1,1,1,0
299448,control,1,1,0,0
972070,control,1,1,0,0
568812,treatment,1,1,0,0
276760,control,0,0,0,0
862022,control,1,1,0,1
726218,control,1,1,0,0
672632,control,1,1,1,1
558066,treatment,0,0,0,0
346886,treatment,0,0,0,0
444149,treatment,1,0,0,0
169313,treatment,0,0,0,0
652661,treatment,0,0,0,0
212482,treatment,1,1,1,0
148353,treatment,1,1,1,0
627860,treatment,1,1,1,0
230756,treatment,0,0,0,0
695793,treatment,1,1,0,0
982031,treatment,1,1,1,1
216738,treatment,0,0,0,0
774615,treatment,0,0,0,0
233998,control,1,1,0,0
836575,treatment,1,1,0,1
164276,treatment,1,0,0,0
707255,treatment,1,1,0,0
367737,treatment,1,0,0,0
976179,control,1,1,1,0
142803,control,0,0,0,0
491692,control,0,0,0,0
750181,treatment,1,0,0,0
502649,control,1,0,0,0
407695,control,1,1,0,0
545098,treatment,1,1,1,1
190701,treatment,0,0,0,0
228750,treatment,0,0,0,0
449940,treatment,1,0,0,0
947780,treatment,0,0,0,0
360088,treatment,1,0,0,0
856837,treatment,0,0,0,0
202158,control,1,1,0,1
352370,control,1,0,0,0
368490,treatment,1,1,1,0
674163,treatment,0,0,0,0
472888,treatment,1,1,0,0
948549,control,0,0,0,0
970442,control,0,0,0,0
412871,treatment,1,1,1,0
741174,control,0,0,0,0
549579,control,1,0,0,0
990448,control,1,1,1,0
416672,treatment,1,1,0,0
218249,treatment,1,1,0,1
677485,treatment,1,1,0,0
445190,treatment,1,1,1,0
677404,treatment,1,1,0,0
816625,treatment,1,1,0,0
912584,treatment,1,1,0,1
295389,control,0,0,0,0
668527,control,1,1,0,0
158761,treatment,1,1,0,0
857867,control,0,0,0,0
810984,treatment,0,0,0,0
131425,treatment,0,0,0,0
632024,treatment,0,0,0,0
934485,treatment,0,0,0,0
694516,control,1,1,0,0
825417,control,0,0,0,0
111841,treatment,0,0,0,0
653866,control,1,0,0,0
933768,control,1,0,0,0
852066,treatment,1,1,0,0
100754,treatment,1,1,0,0
113578,treatment,1,0,0,0
270499,treatment,1,1,0,0
671982,control,0,0,0,0
291866,treatment,1,1,0,0
626819,control,0,0,0,0
292590,treatment,1,1,1,0
508240,control,0,0,0,0
560017,treatment,0,0,0,0
245813,treatment,1,1,0,0
162345,treatment,0,0,0,0
943615,treatment,1,1,0,0
872089,control,0,0,0,0
259560,control,1,0,0,0
173905,treatment,1,1,0,0
854475,treatment,1,1,1,1
602759,treatment,0,0,0,0
978110,control,1,0,0,0
619131,treatment,1,0,0,0
600042,control,1,0,0,0
103555,treatment,1,1,0,0
925896,control,0,0,0,0
341155,treatment,1,1,0,0
198477,control,1,1,1,0
224725,treatment,0,0,0,0
647292,control,1,0,0,0
403195,control,1,1,0,0
149750,treatment,0,0,0,0
269504,control,0,0,0,0
391229,treatment,1,1,0,0
331560,control,0,0,0,0
987461,treatment,1,1,0,0
251640,control,1,1,0,1
859377,control,0,0,0,0
846538,treatment,1,0,0,0
122150,control,1,1,0,0
813047,control,1,0,0,0
257991,treatment,1,0,0,0
194548,treatment,1,1,0,0
184598,control,1,1,0,0
838621,treatment,1,1,0,1
296278,treatment,1,1,1,0
976578,control,0,0,0,0
980810,treatment,0,0,0,0
488618,treatment,1,1,0,1
317422,control,0,0,0,0
153326,control,1,1,0,0
172836,control,0,0,0,0
860179,treatment,1,1,0,0
891719,control,0,0,0,0
769647,treatment,1,0,0,0
327563,treatment,1,1,1,1
662989,control,1,1,0,0
449716,treatment,1,1,0,0
202892,treatment,1,1,0,0
942376,control,0,0,0,0
646118,control,1,0,0,0
972602,treatment,1,0,0,0
406960,control,0,0,0,0
413409,control,1,1,0,0
167303,control,1,0,0,0
556217,control,1,1,0,0
961548,control,0,0,0,0
378727,control,0,0,0,0
731295,treatment,0,0,0,0
721055,treatment,0,0,0,0
172177,control,0,0,0,0
299340,control,1,0,0,0
405846,control,1,1,0,0
253871,control,0,0,0,0
815475,control,0,0,0,0
394111,control,0,0,0,0
270143,treatment,1,1,0,0
274911,control,0,0,0,0
482911,control,1,1,0,0
930862,control,1,1,1,0
847945,control,1,1,0,1
667416,treatment,0,0,0,0
638033,control,0,0,0,0
219069,treatment,1,1,0,0
899698,control,1,0,0,0
779319,treatment,1,1,1,0
594529,treatment,0,0,0,0
295753,control,0,0,0,0
541851,control,1,1,0,0
623599,treatment,1,1,0,0
252039,control,0,0,0,0
490374,treatment,0,0,0,0
781059,control,0,0,0,0
114265,control,1,1,0,0
250248,control,1,1,0,0
895649,treatment,0,0,0,0
806044,control,1,0,0,0
952495,control,1,1,0,0
815484,treatment,0,0,0,0
668582,control,1,1,0,0
909654,treatment,1,1,0,0
806958,control,0,0,0,0
255894,control,1,0,0,0
585316,treatment,1,1,0,0
836512,treatment,0,0,0,0
657683,control,0,0,0,0
134884,control,1,1,0,0
345388,treatment,1,1,0,0
941625,treatment,1,1,0,0
276524,control,1,0,0,0
502015,control,1,1,0,0
967894,control,1,0,0,0
647100,treatment,0,0,0,0
684065,treatment,1,1,0,0
252858,control,0,0,0,0
640209,control,0,0,0,0
187746,control,0,0,0,0
636052,control,1,1,0,1
381821,control,1,1,1,0
639785,treatment,1,1,0,0
535720,control,1,1,0,0
114850,treatment,0,0,0,0
787445,control,0,0,0,0
875205,treatment,1,1,0,0
400101,treatment,0,0,0,0
229604,control,1,0,0,0
899389,treatment,0,0,0,0
420269,control,1,1,0,0
904865,treatment,0,0,0,0
886272,treatment,0,0,0,0
742660,control,0,0,0,0
247538,treatment,1,1,0,0
317442,treatment,1,1,0,0
441958,treatment,1,0,0,0
829228,treatment,0,0,0,0
410257,control,1,1,0,0
832811,treatment,0,0,0,0
986567,treatment,0,0,0,0
778487,treatment,1,1,0,0
794225,treatment,1,1,0,0
323141,control,1,1,1,0
236587,treatment,1,1,0,0
319928,control,1,0,0,0
100930,treatment,1,1,1,0
743983,treatment,1,0,0,0
429968,control,0,0,0,0
594191,control,1,1,0,0
433100,treatment,1,1,0,0
354968,treatment,0,0,0,0
443180,treatment,0,0,0,0
682807,treatment,1,1,0,0
361835,treatment,1,1,0,0
871068,treatment,1,0,0,0
472481,treatment,1,1,0,1
944761,control,1,1,0,0
736781,control,1,1,0,0
891314,control,1,0,0,0
427670,control,0,0,0,0
765813,control,1,1,0,0
711516,control,1,1,0,1
139044,treatment,0,0,0,0
982767,treatment,0,0,0,0
415492,control,0,0,0,0
927297,treatment,1,0,0,0
187397,treatment,1,1,0,0
908923,control,1,1,0,0
344799,control,1,1,1,0
961707,treatment,0,0,0,0
276762,control,1,1,0,0
695308,treatment,0,0,0,0
267020,control,0,0,0,0
509786,treatment,1,1,0,0
545844,treatment,1,1,1,0
138239,control,1,1,0,0
807544,treatment,0,0,0,0
376685,control,1,1,0,0
324114,treatment,0,0,0,0
132814,treatment,0,0,0,0
709076,treatment,0,0,0,0
933634,control,1,1,0,0
579048,control,1,1,0,0
770200,treatment,0,0,0,0
889737,control,1,0,0,0
490876,control,1,0,0,0
522310,treatment,0,0,0,0
999998,treatment,0,0,0,0
965232,control,0,0,0,0
139128,control,0,0,0,0
319309,treatment,0,0,0,0
520280,treatment,0,0,0,0
159497,treatment,0,0,0,0
568644,control,1,0,0,0
426042,control,0,0,0,0
435825,control,0,0,0,0
240700,treatment,1,1,1,0
857905,control,0,0,0,0
479523,treatment,1,1,0,0
161420,treatment,1,0,0,0
439708,treatment,0,0,0,0
897207,control,1,1,1,0
380873,treatment,1,1,0,0
769883,treatment,0,0,0,0
569102,control,0,0,0,0
165047,control,1,1,0,1
853719,treatment,1,1,0,0
100580,control,1,1,0,1
595065,control,1,1,1,0
964785,control,1,1,0,0
243075,control,1,1,0,1
178272,control,0,0,0,0
402473,treatment,0,0,0,0
634416,treatment,0,0,0,0
165019,treatment,1,0,0,0
648409,control,1,1,1,0
539458,treatment,0,0,0,0
429347,treatment,1,1,0,0
456267,treatment,1,0,0,0
567162,control,1,0,0,0
272923,treatment,1,1,1,0
197563,control,0,0,0,0
531242,control,1,1,1,0
865442,control,1,1,0,0
441347,control,1,1,0,0
320930,control,0,0,0,0
225208,control,1,0,0,0
657899,treatment,0,0,0,0
636587,control,1,1,0,0
781904,treatment,0,0,0,0
857175,treatment,1,1,1,0
991444,treatment,0,0,0,0
480669,control,1,1,1,0
822015,treatment,1,1,0,0
423815,control,0,0,0,0
748969,treatment,0,0,0,0
335410,treatment,1,0,0,0
572110,control,1,1,0,0
529749,control,1,0,0,0
451978,control,1,0,0,0
434077,treatment,1,1,0,0
769190,treatment,0,0,0,0
241143,treatment,0,0,0,0
261190,control,0,0,0,0
188351,control,1,1,0,0
812470,control,1,0,0,0
736209,treatment,1,1,1,0
642610,control,1,1,0,0
245781,control,0,0,0,0
812898,treatment,0,0,0,0
753208,treatment,1,1,1,0
854693,treatment,0,0,0,0
887936,treatment,1,1,0,0
395776,control,0,0,0,0
970542,control,1,0,0,0
617779,treatment,0,0,0,0
208714,treatment,1,1,0,1
706697,control,1,1,0,0
973666,control,1,1,0,0
454563,control,1,1,1,0
678795,treatment,0,0,0,0
741018,control,0,0,0,0
306341,treatment,1,1,0,0
721626,treatment,1,1,0,0
974232,treatment,1,1,0,0
587475,control,1,0,0,0
301490,treatment,1,0,0,0
878361,treatment,0,0,0,0
556217,control,0,0,0,0
761295,treatment,1,0,0,0
725880,control,1,1,0,0
901462,treatment,1,1,0,0
524024,control,1,1,0,1
746089,treatment,1,1,0,0
255685,control,1,0,0,0
587507,treatment,0,0,0,0
339492,treatment,0,0,0,0
806473,control,1,0,0,0
508683,treatment,1,1,1,0
842385,treatment,1,1,0,0
345410,treatment,1,1,0,1
131428,control,1,0,0,0
955804,control,1,0,0,0
842114,treatment,1,0,0,0
477858,control,0,0,0,0
518463,treatment,1,1,1,0
816067,control,0,0,0,0
579261,control,0,0,0,0
493843,treatment,1,1,0,0
341659,treatment,1,1,0,0
325372,treatment,0,0,0,0
569209,treatment,1,0,0,0
558348,treatment,0,0,0,0
774904,treatment,1,0,0,0
251223,treatment,1,1,0,0
621163,treatment,1,1,0,0
400753,treatment,0,0,0,0
977429,control,1,1,0,0
424281,control,1,1,0,1
958393,treatment,1,1,0,0
674414,control,1,1,0,0
256036,control,0,0,0,0
116055,control,0,0,0,0
711232,control,0,0,0,0
131592,control,0,0,0,0
405288,treatment,0,0,0,0
695276,treatment,0,0,0,0
387131,control,0,0,0,0
911414,treatment,0,0,0,0
964855,treatment,1,1,0,0
599708,treatment,1,1,0,0
282248,control,0,0,0,0
633628,treatment,1,1,0,0
884350,control,0,0,0,0
226148,control,1,0,0,0
774413,control,1,0,0,0
922778,treatment,1,1,0,0
155101,treatment,1,1,0,0
551905,control,1,1,0,0
791389,control,1,1,1,0
238862,treatment,0,0,0,0
706207,treatment,1,1,1,0
814461,control,1,1,0,0
375952,treatment,0,0,0,0
909028,treatment,1,0,0,0
733527,control,1,0,0,0
746473,treatment,0,0,0,0
942222,control,0,0,0,0
735763,treatment,1,1,0,0
306499,control,0,0,0,0
294851,control,1,1,0,0
755287,treatment,0,0,0,0
197276,treatment,0,0,0,0
347302,control,0,0,0,0
131452,control,0,0,0,0
605050,control,1,1,1,1
879136,treatment,0,0,0,0
386265,treatment,0,0,0,0
185267,treatment,1,1,1,0
632897,treatment,0,0,0,0
686290,treatment,1,0,0,0
826435,treatment,1,1,1,0
220729,treatment,1,1,1,1
668022,treatment,0,0,0,0
297792,treatment,0,0,0,0
741024,control,1,0,0,0
629474,control,1,1,0,0
685265,treatment,1,1,0,1
419010,control,1,0,0,0
223042,treatment,1,1,1,0
788442,control,0,0,0,0
718828,control,1,0,0,0
546048,treatment,0,0,0,0
288940,treatment,1,1,1,0
861109,treatment,0,0,0,0
868055,control,1,1,0,1
340004,treatment,1,0,0,0
641264,control,0,0,0,0
664138,control,1,0,0,0
576873,control,1,1,0,0
152474,treatment,1,1,0,0
328278,control,0,0,0,0
133498,treatment,0,0,0,0
932014,treatment,1,1,0,0
365836,control,0,0,0,0
754633,control,1,0,0,0
521256,control,1,1,0,0
562971,treatment,0,0,0,0
824038,control,1,1,1,0
601432,control,1,1,0,0
360489,control,0,0,0,0
817503,treatment,1,1,0,0
840776,control,1,1,0,0
944684,control,0,0,0,0
627247,control,1,1,0,0
555649,treatment,1,1,1,0
206823,control,0,0,0,0
688859,treatment,0,0,0,0
818366,control,0,0,0,0
368854,treatment,0,0,0,0
891515,treatment,0,0,0,0
632934,treatment,1,1,0,0
516417,control,1,1,1,0
190848,control,1,1,0,1
961315,control,0,0,0,0
282198,treatment,0,0,0,0
599813,treatment,0,0,0,0
650745,treatment,0,0,0,0
611937,control,0,0,0,0
386431,treatment,0,0,0,0
663049,control,1,1,0,0
477640,treatment,0,0,0,0
439905,control,1,1,0,1
795214,control,0,0,0,0
684986,control,0,0,0,0
906548,treatment,1,0,0,0
929807,treatment,0,0,0,0
423674,control,1,1,1,0
372097,treatment,1,1,0,1
855056,control,0,0,0,0
282410,control,0,0,0,0
906230,control,1,1,0,1
585489,treatment,1,1,0,0
978613,treatment,1,1,0,0
826038,treatment,0,0,0,0
862944,treatment,1,1,0,0
517338,control,0,0,0,0
391275,treatment,1,0,0,0
513272,control,1,1,0,1
888165,treatment,0,0,0,0
249360,control,1,0,0,0
781456,treatment,1,1,1,0
388225,treatment,1,1,1,0
495803,control,1,1,0,0
830008,treatment,1,0,0,0
324977,control,0,0,0,0
180128,control,1,1,0,1
706111,treatment,0,0,0,0
404173,treatment,0,0,0,0
851436,control,1,1,0,0
746840,control,1,1,0,0
891179,treatment,0,0,0,0
432231,treatment,0,0,0,0
303430,control,1,1,0,1
751655,treatment,1,1,0,0
316276,treatment,0,0,0,0
956475,control,1,1,0,0
748350,control,0,0,0,0
346670,control,1,0,0,0
396891,treatment,1,1,0,0
946816,control,0,0,0,0
941317,treatment,1,1,0,0
147575,control,0,0,0,0
339508,treatment,1,1,0,0
234253,control,1,0,0,0
809383,treatment,1,1,0,0
762313,treatment,1,1,0,0
714842,control,1,1,0,0
114800,treatment,1,1,0,0
659949,control,1,1,0,0
147711,treatment,1,1,1,0
136412,treatment,0,0,0,0
509226,treatment,1,1,0,0
262533,treatment,1,1,0,0
133311,treatment,0,0,0,0
506403,treatment,1,1,0,0
475708,control,1,0,0,0
903460,control,1,0,0,0
211850,treatment,1,1,0,0
705003,treatment,1,1,0,0
650634,treatment,0,0,0,0
406982,control,0,0,0,0
300440,treatment,0,0,0,0
386742,treatment,1,1,0,0
688512,control,0,0,0,0
526127,control,0,0,0,0
405643,control,0,0,0,0
949290,control,1,1,1,0
153831,treatment,0,0,0,0
562048,treatment,0,0,0,0
667841,treatment,1,0,0,0
172084,control,0,0,0,0
319901,treatment,0,0,0,0
376030,treatment,0,0,0,0
756912,control,1,1,0,0
956304,treatment,1,1,0,0
308161,treatment,1,1,1,1
420767,treatment,1,1,0,0
593490,control,1,1,1,0
765960,treatment,0,0,0,0
827106,control,0,0,0,0
782263,control,0,0,0,0
850997,control,1,1,1,1
825769,control,1,0,0,0
232100,control,1,1,0,1
557246,control,1,0,0,0
619319,treatment,1,0,0,0
637866,treatment,1,1,0,0
618706,control,0,0,0,0
368022,control,1,1,0,0
430061,treatment,1,0,0,0
261773,control,1,1,0,0
224547,control,1,1,0,0
476967,treatment,1,0,0,0
170150,control,1,1,0,0
255106,control,1,0,0,0
360214,control,0,0,0,0
119743,control,1,1,0,0
681973,treatment,1,0,0,0
930957,control,1,1,0,0
326282,treatment,0,0,0,0
202105,treatment,0,0,0,0
745746,control,1,0,0,0
163651,control,0,0,0,0
272316,treatment,0,0,0,0
453219,treatment,0,0,0,0
959358,control,1,1,0,0
781557,control,0,0,0,0
396636,treatment,1,1,0,0
567320,control,1,1,0,0
509927,control,1,1,0,0
176116,control,0,0,0,0
197967,control,1,0,0,0
762645,control,1,0,0,0
406357,control,0,0,0,0
253155,treatment,1,1,0,1
648329,control,1,1,0,0
252057,treatment,0,0,0,0
328676,control,1,1,0,0
719199,control,0,0,0,0
328545,treatment,1,1,0,1
491345,control,1,1,0,0
383591,control,1,1,1,0
714958,control,1,1,0,0
398947,control,1,1,0,0
174636,treatment,1,1,0,0
941115,treatment,1,1,0,0
604741,control,1,1,0,0
744699,treatment,1,1,0,0
553644,control,0,0,0,0
526260,control,1,1,0,0
614486,control,0,0,0,0
404165,treatment,1,1,0,0
418259,control,1,1,1,0
708025,control,1,1,0,0
571000,control,0,0,0,0
138677,control,1,1,0,0
313426,treatment,0,0,0,0
984467,treatment,0,0,0,0
215955,treatment,1,1,0,0
240103,treatment,0,0,0,0
238788,treatment,1,0,0,0
926087,control,0,0,0,0
293708,control,1,1,0,0
653591,control,0,0,0,0
404469,control,1,1,0,0
532972,control,0,0,0,0
794180,control,0,0,0,0
530093,control,1,0,0,0
647822,treatment,1,1,0,0
180224,treatment,1,1,0,0
690982,control,1,1,1,0
606825,control,0,0,0,0
781659,treatment,0,0,0,0
622681,control,1,1,0,0
341629,control,0,0,0,0
973850,control,0,0,0,0
674006,treatment,0,0,0,0
940481,treatment,1,1,0,0
678554,treatment,0,0,0,0
826951,control,1,1,0,0
660739,control,0,0,0,0
360916,control,1,1,0,0
267070,treatment,0,0,0,0
977767,treatment,1,1,0,1
750304,control,1,0,0,0
588118,treatment,0,0,0,0
543106,control,1,1,0,0
438542,treatment,1,1,0,0
889595,treatment,1,0,0,0
659243,control,0,0,0,0
977568,treatment,1,1,0,0
280490,control,1,0,0,0
287442,control,1,1,0,0
658448,treatment,1,0,0,0
933985,treatment,1,1,0,1
938188,control,0,0,0,0
984204,treatment,0,0,0,0
144103,treatment,1,0,0,0
931262,control,0,0,0,0
641268,control,1,1,0,0
588628,control,0,0,0,0
438860,treatment,1,1,0,0
453090,control,1,1,0,1
764280,treatment,1,0,0,0
730568,control,1,0,0,0
917307,control,1,1,0,0
984669,control,1,0,0,0
324091,treatment,1,1,0,0
347681,treatment,1,1,0,0
375271,control,0,0,0,0
659680,control,1,0,0,0
944692,treatment,0,0,0,0
895278,control,1,1,0,0
970326,treatment,0,0,0,0
194599,control,1,0,0,0
812021,control,0,0,0,0
492934,control,1,1,0,0
840371,control,0,0,0,0
141292,control,0,0,0,0
749407,control,0,0,0,0
736249,treatment,1,1,0,0
354246,control,1,1,0,0
327462,treatment,1,1,0,1
624216,treatment,1,1,0,0
966506,control,0,0,0,0
922942,treatment,1,1,0,0
722241,control,1,1,1,0
847210,control,1,1,1,1
241399,treatment,0,0,0,0
110584,treatment,0,0,0,0
217298,treatment,0,0,0,0
499031,treatment,1,1,1,0
484864,control,0,0,0,0
234940,control,0,0,0,0
886681,control,1,1,0,0
278494,control,0,0,0,0
157044,treatment,0,0,0,0
820368,treatment,1,0,0,0
475072,treatment,0,0,0,0
744101,control,1,0,0,0
407748,control,1,1,1,0
636244,treatment,0,0,0,0
212897,treatment,1,1,0,1
735497,control,0,0,0,0
923517,control,1,1,0,0
745432,control,1,1,0,0
399355,control,1,1,0,0
983551,treatment,0,0,0,0
262420,control,0,0,0,0
600402,treatment,1,1,1,0
155386,control,1,1,0,1
616006,control,0,0,0,0
525621,control,0,0,0,0
116677,treatment,1,1,0,0
839519,treatment,1,1,1,0
902340,control,1,1,1,0
488195,control,1,0,0,0
414149,control,0,0,0,0
124606,control,0,0,0,0
591307,treatment,1,1,1,0
817405,treatment,1,0,0,0
907693,control,1,1,0,0
124574,treatment,1,1,1,0
825043,treatment,1,1,1,0
540794,control,0,0,0,0
779254,control,0,0,0,0
294498,treatment,1,1,0,0
971209,treatment,1,1,0,0
767142,control,1,1,0,0
653960,treatment,0,0,0,0
460120,control,1,1,0,0
597893,treatment,0,0,0,0
534889,treatment,0,0,0,0
763083,treatment,1,1,0,0
313601,treatment,0,0,0,0
783964,control,0,0,0,0
707712,treatment,1,0,0,0
635711,treatment,0,0,0,0
162302,control,0,0,0,0
449595,treatment,1,1,0,1
794659,treatment,1,1,0,1
649518,control,0,0,0,0
515745,control,0,0,0,0
217627,treatment,0,0,0,0
362294,treatment,0,0,0,0
372314,treatment,0,0,0,0
554166,treatment,1,1,0,0
783746,treatment,0,0,0,0
126393,treatment,1,1,0,0
223632,control,0,0,0,0
730177,treatment,1,0,0,0
974124,control,0,0,0,0
854855,control,1,0,0,0
407827,control,0,0,0,0
537170,control,0,0,0,0
205481,control,0,0,0,0
619769,control,0,0,0,0
236067,control,0,0,0,0
791537,control,1,1,1,0
773634,control,1,1,0,0
853774,treatment,1,0,0,0
941907,treatment,1,1,1,0
412272,treatment,1,1,0,0
750935,control,0,0,0,0
142394,treatment,0,0,0,0
763303,control,1,1,0,0
